I_Code_Arrondissements	I_Region	I_Dep	I_Ar	I_Cheflieu	I_Tncc	I_Artmaj	I_Ncc	I_Armin	I_Nccent	ColResultInSnipet	Wiki_Url	Wiki_Name_Snipet	Wiki_name_arrondissement	Wiki_Coordinates_lat	Wiki_Coordinates_lon	W_Pays	W_Region	W_Departement	W_Chef-lieu	W_Code_arrondissement	W_Population	W_Densite	W_Superficie	W_Cantons	W_Communes	W_Name_ru	W_Name_uk	W_Name_en	W_Name_de	W_Name_pl	W_Name_es	W_Name_pt	W_Name_it	W_Name_nl	W_Name_da	W_Name_no	W_Name_sv	W_Name_cs	W_Name_ro	W_Name_bg	W_Name_hu	W_Name_sk	W_Name_sl	W_Name_sh	W_Name_hr	W_Url_ru	W_Url_uk	W_Url_en	W_Url_de	W_Url_pl	W_Url_es	W_Url_pt	W_Url_it	W_Url_nl	W_Url_da	W_Url_no	W_Url_sv	W_Url_cs	W_Url_ro	W_Url_bg	W_Url_hu	W_Url_sk	W_Url_sl	W_Url_sh	W_Url_hr
78 1	11	78	1	78361	0		MANTES-LA-JOLIE		Mantes-la-Jolie	20	/wiki/Arrondissement_de_Mantes-la-Jolie	Arrondissement de Mantes-la-Jolie	Arrondissement de Mantes-la-Jolie	48.99916667	1.69472222	France	Île-de-France	Yvelines	Mantes-la-Jolie	None	276 380 hab. (2011)	335 hab./km2	825,42 km2	8	117	Мант-ла-Жоли (округ)		Arrondissement of Mantes-la-Jolie	Arrondissement Mantes-la-Jolie	Okręg Mantes-la-Jolie	Distrito de Mantes-la-Jolie		Arrondissement di Mantes-la-Jolie	Arrondissement Mantes-la-Jolie				Arrondissement Mantes-la-Jolie	Arondismentul Mantes-la-Jolie			Mantes-la-Jolie (obvod)				https://ru.wikipedia.org/wiki/Мант-ла-Жоли_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Mantes-la-Jolie	https://de.wikipedia.org/wiki/Arrondissement_Mantes-la-Jolie	https://pl.wikipedia.org/wiki/Okręg_Mantes-la-Jolie	https://es.wikipedia.org/wiki/Distrito_de_Mantes-la-Jolie		https://it.wikipedia.org/wiki/Arrondissement_di_Mantes-la-Jolie	https://nl.wikipedia.org/wiki/Arrondissement_Mantes-la-Jolie				https://cs.wikipedia.org/wiki/Arrondissement_Mantes-la-Jolie	https://ro.wikipedia.org/wiki/Arondismentul_Mantes-la-Jolie			https://sk.wikipedia.org/wiki/Mantes-la-Jolie_(obvod)			
78 3	11	78	3	78551	0		SAINT-GERMAIN-EN-LAYE		Saint-Germain-en-Laye	20	/wiki/Arrondissement_de_Saint-Germain-en-Laye	Arrondissement de Saint-Germain-en-Laye	Arrondissement de Saint-Germain-en-Laye	48.90194444	2.08333333	France	Île-de-France	Yvelines	Saint-Germain-en-Laye	None	555 196 hab. (2011)	1 628 hab./km2	341 km2	16	45	Сен-Жермен-ан-Ле (округ)		Arrondissement of Saint-Germain-en-Laye	Arrondissement Saint-Germain-en-Laye	Okręg Saint-Germain-en-Laye	Distrito de Saint-Germain-en-Laye		Arrondissement di Saint-Germain-en-Laye	Arrondissement Saint-Germain-en-Laye				Arrondissement Saint-Germain-en-Laye	Arondismentul Saint-Germain-en-Laye			Saint-Germain-en-Laye (obvod)				https://ru.wikipedia.org/wiki/Сен-Жермен-ан-Ле_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Saint-Germain-en-Laye	https://de.wikipedia.org/wiki/Arrondissement_Saint-Germain-en-Laye	https://pl.wikipedia.org/wiki/Okręg_Saint-Germain-en-Laye	https://es.wikipedia.org/wiki/Distrito_de_Saint-Germain-en-Laye		https://it.wikipedia.org/wiki/Arrondissement_di_Saint-Germain-en-Laye	https://nl.wikipedia.org/wiki/Arrondissement_Saint-Germain-en-Laye				https://cs.wikipedia.org/wiki/Arrondissement_Saint-Germain-en-Laye	https://ro.wikipedia.org/wiki/Arondismentul_Saint-Germain-en-Laye			https://sk.wikipedia.org/wiki/Saint-Germain-en-Laye_(obvod)			
54 4	44	54	4	54528	0		TOUL		Toul	1	/wiki/Arrondissement_de_Toul	Arrondissement de Toul	Arrondissement de Toul	48.68333333	5.88333333	France	Grand Est	Meurthe-et-Moselle	Toul	54 4	68 922 hab. (2011)	60 hab./km2	1 143 km2	5	112	Туль (округ)		Arrondissement of Toul	Arrondissement Toul	Okręg Toul	Distrito de Toul		Arrondissement di Toul	Arrondissement Toul				Arrondissement Toul	Arondismentul Toul			Toul (obvod)				https://ru.wikipedia.org/wiki/Туль_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Toul	https://de.wikipedia.org/wiki/Arrondissement_Toul	https://pl.wikipedia.org/wiki/Okręg_Toul	https://es.wikipedia.org/wiki/Distrito_de_Toul		https://it.wikipedia.org/wiki/Arrondissement_di_Toul	https://nl.wikipedia.org/wiki/Arrondissement_Toul				https://cs.wikipedia.org/wiki/Arrondissement_Toul	https://ro.wikipedia.org/wiki/Arondismentul_Toul			https://sk.wikipedia.org/wiki/Toul_(obvod)			
54 3	44	54	3	54395	0		NANCY		Nancy	1	/wiki/Arrondissement_de_Nancy	Arrondissement de Nancy	Arrondissement de Nancy	48.69166667	6.18333333	France	Grand Est	Meurthe-et-Moselle	Nancy	54 3	419 615 hab. (2011)	278 hab./km2	1 509 km2	20	188	Нанси (округ)		Arrondissement of Nancy	Arrondissement Nancy	Okręg Nancy	Distrito de Nancy	Arrondissement de Nancy	Arrondissement di Nancy	Arrondissement Nancy				Arrondissement Nancy	Arondismentul Nancy			Nancy (obvod)				https://ru.wikipedia.org/wiki/Нанси_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Nancy	https://de.wikipedia.org/wiki/Arrondissement_Nancy	https://pl.wikipedia.org/wiki/Okręg_Nancy	https://es.wikipedia.org/wiki/Distrito_de_Nancy	https://pt.wikipedia.org/wiki/Arrondissement_de_Nancy	https://it.wikipedia.org/wiki/Arrondissement_di_Nancy	https://nl.wikipedia.org/wiki/Arrondissement_Nancy				https://cs.wikipedia.org/wiki/Arrondissement_Nancy	https://ro.wikipedia.org/wiki/Arondismentul_Nancy			https://sk.wikipedia.org/wiki/Nancy_(obvod)			
78 4	11	78	4	78646	0		VERSAILLES		Versailles	20	/wiki/Arrondissement_de_Versailles	Arrondissement de Versailles	Arrondissement de Versailles	48.79972222	2.13111111	France	Île-de-France	Yvelines	Versailles	None	358 188 hab. (2011)	2 301 hab./km2	155,7 km2	10	19	Версаль (округ)		Arrondissement of Versailles	Arrondissement Versailles	Okręg Wersal	Distrito de Versalles	Arrondissement de Versalhes	Arrondissement di Versailles	Arrondissement Versailles				Arrondissement Versailles	Arondismentul Versailles			Versailles (obvod)				https://ru.wikipedia.org/wiki/Версаль_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Versailles	https://de.wikipedia.org/wiki/Arrondissement_Versailles	https://pl.wikipedia.org/wiki/Okręg_Wersal	https://es.wikipedia.org/wiki/Distrito_de_Versalles	https://pt.wikipedia.org/wiki/Arrondissement_de_Versalhes	https://it.wikipedia.org/wiki/Arrondissement_di_Versailles	https://nl.wikipedia.org/wiki/Arrondissement_Versailles				https://cs.wikipedia.org/wiki/Arrondissement_Versailles	https://ro.wikipedia.org/wiki/Arondismentul_Versailles			https://sk.wikipedia.org/wiki/Versailles_(obvod)			
59 2	32	59	2	59122	0		CAMBRAI		Cambrai	1	/wiki/Arrondissement_de_Cambrai	Arrondissement de Cambrai	Arrondissement de Cambrai	50.1667	3.23333	France	Hauts-de-France	Nord	Cambrai	592	163 065 hab. (2014)	183 hab./km2	890,66 km2	3 (2015)	116 (2015)	Камбре (округ)		Arrondissement of Cambrai	Arrondissement Cambrai	Okręg Cambrai	Distrito de Cambrai		Arrondissement di Cambrai	Arrondissement Cambrai				Arrondissement Cambrai	Arondismentul Cambrai			Cambrai (obvod)				https://ru.wikipedia.org/wiki/Камбре_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Cambrai	https://de.wikipedia.org/wiki/Arrondissement_Cambrai	https://pl.wikipedia.org/wiki/Okręg_Cambrai	https://es.wikipedia.org/wiki/Distrito_de_Cambrai		https://it.wikipedia.org/wiki/Arrondissement_di_Cambrai	https://nl.wikipedia.org/wiki/Arrondissement_Cambrai				https://cs.wikipedia.org/wiki/Arrondissement_Cambrai	https://ro.wikipedia.org/wiki/Arondismentul_Cambrai			https://sk.wikipedia.org/wiki/Cambrai_(obvod)			
33 5	75	33	5	33243	0		LIBOURNE		Libourne	1	/wiki/Arrondissement_de_Libourne	Arrondissement de Libourne	Arrondissement de Libourne	44.9	-0.23333333	France	Nouvelle-Aquitaine	Gironde	Libourne	33 5	152 602 hab. (2014)	119 hab./km2	1 283 km2	9	129	Либурн (округ)		Arrondissement of Libourne	Arrondissement Libourne	Okręg Libourne	Distrito de Libourne		Arrondissement di Libourne	Arrondissement Libourne				Arrondissement Libourne	Arondismentul Libourne			Libourne (obvod)				https://ru.wikipedia.org/wiki/Либурн_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Libourne	https://de.wikipedia.org/wiki/Arrondissement_Libourne	https://pl.wikipedia.org/wiki/Okręg_Libourne	https://es.wikipedia.org/wiki/Distrito_de_Libourne		https://it.wikipedia.org/wiki/Arrondissement_di_Libourne	https://nl.wikipedia.org/wiki/Arrondissement_Libourne				https://cs.wikipedia.org/wiki/Arrondissement_Libourne	https://ro.wikipedia.org/wiki/Arondismentul_Libourne			https://sk.wikipedia.org/wiki/Libourne_(obvod)			
65 3	76	65	3	65440	0		TARBES		Tarbes	1	/wiki/Arrondissement_de_Tarbes	Arrondissement de Tarbes	Arrondissement de Tarbes	43.23333333	0.06666667	France	Occitanie	Hautes-Pyrénées	Tarbes	65 3	143 753 hab. (2014)	97 hab./km2	1 488 km2	19	225	Тарб (округ)	Тарб (округ)	Arrondissement of Tarbes	Arrondissement Tarbes	Okręg Tarbes	Distrito de Tarbes		Arrondissement di Tarbes	Arrondissement Tarbes				Arrondissement Tarbes	Arondismentul Tarbes			Tarbes (obvod)				https://ru.wikipedia.org/wiki/Тарб_(округ)	https://uk.wikipedia.org/wiki/Тарб_(округ)	https://en.wikipedia.org/wiki/Arrondissement_of_Tarbes	https://de.wikipedia.org/wiki/Arrondissement_Tarbes	https://pl.wikipedia.org/wiki/Okręg_Tarbes	https://es.wikipedia.org/wiki/Distrito_de_Tarbes		https://it.wikipedia.org/wiki/Arrondissement_di_Tarbes	https://nl.wikipedia.org/wiki/Arrondissement_Tarbes				https://cs.wikipedia.org/wiki/Arrondissement_Tarbes	https://ro.wikipedia.org/wiki/Arondismentul_Tarbes			https://sk.wikipedia.org/wiki/Tarbes_(obvod)			
65 2	76	65	2	65059	0		BAGNERES-DE-BIGORRE		Bagnères-de-Bigorre	1	/wiki/Arrondissement_de_Bagnères-de-Bigorre	Arrondissement de Bagnères-de-Bigorre	Arrondissement de Bagnères-de-Bigorre	43.0667	0.15	France	Occitanie	Hautes-Pyrénées	Bagnères-de-Bigorre	65 2	46 384 hab. (2014)	28 hab./km2	1 676 km2	9	160	Баньер-де-Бигор (округ)		Arrondissement of Bagnères-de-Bigorre	Arrondissement Bagnères-de-Bigorre	Okręg Bagnères-de-Bigorre	Distrito de Bagnères-de-Bigorre		Arrondissement di Bagnères-de-Bigorre	Arrondissement Bagnères-de-Bigorre				Arrondissement Bagnères-de-Bigorre	Arondismentul Bagnères-de-Bigorre			Bagnères-de-Bigorre (obvod)				https://ru.wikipedia.org/wiki/Баньер-де-Бигор_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Bagnères-de-Bigorre	https://de.wikipedia.org/wiki/Arrondissement_Bagnères-de-Bigorre	https://pl.wikipedia.org/wiki/Okręg_Bagnères-de-Bigorre	https://es.wikipedia.org/wiki/Distrito_de_Bagnères-de-Bigorre		https://it.wikipedia.org/wiki/Arrondissement_di_Bagnères-de-Bigorre	https://nl.wikipedia.org/wiki/Arrondissement_Bagnères-de-Bigorre				https://cs.wikipedia.org/wiki/Arrondissement_Bagnères-de-Bigorre	https://ro.wikipedia.org/wiki/Arondismentul_Bagnères-de-Bigorre			https://sk.wikipedia.org/wiki/Bagnères-de-Bigorre_(obvod)			
65 1	76	65	1	65025	1		ARGELES-GAZOST		Argelès-Gazost	1	/wiki/Arrondissement_d'Argelès-Gazost	Arrondissement d'Argelès-Gazost	Arrondissement d'Argelès-Gazost	43	-0.1	France	Occitanie	Hautes-Pyrénées	Argelès-Gazost	65 1	38 813 hab. (2014)	30 hab./km2	1 300 km2	6	89	Аржелес-Газост (округ)		Arrondissement of Argelès-Gazost	Arrondissement Argelès-Gazost	Okręg Argelès-Gazost	Distrito de Argelès-Gazost		Arrondissement di Argelès-Gazost	Arrondissement Argelès-Gazost				Arrondissement Argelès-Gazost	Arondismentul Argelès-Gazost			Argelès-Gazost (obvod)				https://ru.wikipedia.org/wiki/Аржелес-Газост_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Argelès-Gazost	https://de.wikipedia.org/wiki/Arrondissement_Argelès-Gazost	https://pl.wikipedia.org/wiki/Okręg_Argelès-Gazost	https://es.wikipedia.org/wiki/Distrito_de_Argelès-Gazost		https://it.wikipedia.org/wiki/Arrondissement_di_Argelès-Gazost	https://nl.wikipedia.org/wiki/Arrondissement_Argelès-Gazost				https://cs.wikipedia.org/wiki/Arrondissement_Argelès-Gazost	https://ro.wikipedia.org/wiki/Arondismentul_Argelès-Gazost			https://sk.wikipedia.org/wiki/Argelès-Gazost_(obvod)			
35 3	53	35	3	35238	0		RENNES		Rennes	1	/wiki/Arrondissement_de_Rennes	Arrondissement de Rennes	Arrondissement de Rennes	48.11666667	-1.68333333	France	Bretagne	Ille-et-Vilaine	Rennes	35 3	589 945 hab. (2014)	253 hab./km2	2 330 km2	25	121	Ренн (округ)		Arrondissement of Rennes	Arrondissement Rennes	Okręg Rennes	Distrito de Rennes		Arrondissement di Rennes	Arrondissement Rennes				Arrondissement Rennes	Arondismentul Rennes			Rennes (obvod)				https://ru.wikipedia.org/wiki/Ренн_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Rennes	https://de.wikipedia.org/wiki/Arrondissement_Rennes	https://pl.wikipedia.org/wiki/Okręg_Rennes	https://es.wikipedia.org/wiki/Distrito_de_Rennes		https://it.wikipedia.org/wiki/Arrondissement_di_Rennes	https://nl.wikipedia.org/wiki/Arrondissement_Rennes				https://cs.wikipedia.org/wiki/Arrondissement_Rennes	https://ro.wikipedia.org/wiki/Arondismentul_Rennes			https://sk.wikipedia.org/wiki/Rennes_(obvod)			
35 4	53	35	4	35288	0		SAINT-MALO		Saint-Malo	1	/wiki/Arrondissement_de_Saint-Malo	Arrondissement de Saint-Malo	Arrondissement de Saint-Malo	48.65	-2.01666667	France	Bretagne	Ille-et-Vilaine	Saint-Malo	35 4	156 985 hab. (2014)	164 hab./km2	958 km2	9	63	Сен-Мало (округ)		Arrondissement of Saint-Malo	Arrondissement Saint-Malo	Okręg Saint-Malo	Distrito de Saint-Malo		Arrondissement di Saint-Malo	Arrondissement Saint-Malo				Arrondissement Saint-Malo	Arondismentul Saint-Malo			Saint-Malo (obvod)				https://ru.wikipedia.org/wiki/Сен-Мало_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Saint-Malo	https://de.wikipedia.org/wiki/Arrondissement_Saint-Malo	https://pl.wikipedia.org/wiki/Okręg_Saint-Malo	https://es.wikipedia.org/wiki/Distrito_de_Saint-Malo		https://it.wikipedia.org/wiki/Arrondissement_di_Saint-Malo	https://nl.wikipedia.org/wiki/Arrondissement_Saint-Malo				https://cs.wikipedia.org/wiki/Arrondissement_Saint-Malo	https://ro.wikipedia.org/wiki/Arondismentul_Saint-Malo			https://sk.wikipedia.org/wiki/Saint-Malo_(obvod)			
33 3	75	33	3	33227	0		LANGON		Langon	1	/wiki/Arrondissement_de_Langon	Arrondissement de Langon	Arrondissement de Langon	44.55	-0.248333	France	Nouvelle-Aquitaine	Gironde	Langon	33 3	130 911 hab. (2014)	50 hab./km2	2 644 km2	15	198	Лангон (округ)		Arrondissement of Langon	Arrondissement Langon	Okręg Langon	Distrito de Langon		Arrondissement di Langon	Arrondissement Langon				Arrondissement Langon	Arondismentul Langon			Langon (obvod)				https://ru.wikipedia.org/wiki/Лангон_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Langon	https://de.wikipedia.org/wiki/Arrondissement_Langon	https://pl.wikipedia.org/wiki/Okręg_Langon	https://es.wikipedia.org/wiki/Distrito_de_Langon		https://it.wikipedia.org/wiki/Arrondissement_di_Langon	https://nl.wikipedia.org/wiki/Arrondissement_Langon				https://cs.wikipedia.org/wiki/Arrondissement_Langon	https://ro.wikipedia.org/wiki/Arondismentul_Langon			https://sk.wikipedia.org/wiki/Langon_(obvod)			
80 4	32	80	4	80620	0		PERONNE		Péronne	20	/wiki/Arrondissement_de_Péronne	Arrondissement de Péronne	Arrondissement de Péronne	49.9333	2.93333	France	Hauts-de-France	Somme	Péronne	None	80 129 hab. (2011)	67 hab./km2	1 200 km2	8	169	Перонн (округ)		Arrondissement of Péronne	Arrondissement Péronne	Okręg Péronne	Distrito de Péronne		Arrondissement di Péronne	Arrondissement Péronne				Arrondissement Péronne	Arondismentul Péronne			Péronne (obvod)				https://ru.wikipedia.org/wiki/Перонн_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Péronne	https://de.wikipedia.org/wiki/Arrondissement_Péronne	https://pl.wikipedia.org/wiki/Okręg_Péronne	https://es.wikipedia.org/wiki/Distrito_de_Péronne		https://it.wikipedia.org/wiki/Arrondissement_di_Péronne	https://nl.wikipedia.org/wiki/Arrondissement_Péronne				https://cs.wikipedia.org/wiki/Arrondissement_Péronne	https://ro.wikipedia.org/wiki/Arondismentul_Péronne			https://sk.wikipedia.org/wiki/Péronne_(obvod)			
2B 2	94	2B	2	2B033	0		BASTIA		Bastia	1	/wiki/Arrondissement_de_Bastia	Arrondissement de Bastia	Arrondissement de Bastia	42.7008	9.45028	France	Corse	Haute-Corse	Bastia	2B 2	83 249 hab. (2011)	176 hab./km2	473,77 km2	10	27	Бастия (округ)		Arrondissement of Bastia	Arrondissement Bastia	Okręg Bastia	Distrito de Bastia		Arrondissement di Bastia	Arrondissement Bastia				Arrondissement Bastia	Arondismentul Bastia			Bastia (obvod)				https://ru.wikipedia.org/wiki/Бастия_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Bastia	https://de.wikipedia.org/wiki/Arrondissement_Bastia	https://pl.wikipedia.org/wiki/Okręg_Bastia	https://es.wikipedia.org/wiki/Distrito_de_Bastia		https://it.wikipedia.org/wiki/Arrondissement_di_Bastia	https://nl.wikipedia.org/wiki/Arrondissement_Bastia				https://cs.wikipedia.org/wiki/Arrondissement_Bastia	https://ro.wikipedia.org/wiki/Arondismentul_Bastia			https://sk.wikipedia.org/wiki/Bastia_(obvod)			
2B 3	94	2B	3	2B096	0		CORTE		Corte	1	/wiki/Arrondissement_de_Corte	Arrondissement de Corte	Arrondissement de Corte	42.3064	9.15139	France	Corse	Haute-Corse	Corte	2B 3	56 221 hab. (2011)	20 hab./km2	2 853,36 km2	14	158	Корте (округ)		Arrondissement of Corte	Arrondissement Corte	Okręg Corte	Distrito de Corte		Arrondissement di Corte	Arrondissement Corte				Arrondissement Corte	Arondismentul Corte			Corte (obvod)				https://ru.wikipedia.org/wiki/Корте_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Corte	https://de.wikipedia.org/wiki/Arrondissement_Corte	https://pl.wikipedia.org/wiki/Okręg_Corte	https://es.wikipedia.org/wiki/Distrito_de_Corte		https://it.wikipedia.org/wiki/Arrondissement_di_Corte	https://nl.wikipedia.org/wiki/Arrondissement_Corte				https://cs.wikipedia.org/wiki/Arrondissement_Corte	https://ro.wikipedia.org/wiki/Arondismentul_Corte			https://sk.wikipedia.org/wiki/Corte_(obvod)			
2B 5	94	2B	5	2B050	0		CALVI		Calvi	1	/wiki/Arrondissement_de_Calvi	Arrondissement de Calvi	Arrondissement de Calvi	42.5686	8.75694	France	Corse	Haute-Corse	Calvi	2B 5	29 170 hab. (2011)	22 hab./km2	1 338,44 km2	6	51	Кальви (округ)		Arrondissement of Calvi	Arrondissement Calvi	Okręg Calvi	Distrito de Calvi		Arrondissement di Calvi	Arrondissement Calvi				Arrondissement Calvi	Arondismentul Calvi			Calvi (obvod)				https://ru.wikipedia.org/wiki/Кальви_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Calvi	https://de.wikipedia.org/wiki/Arrondissement_Calvi	https://pl.wikipedia.org/wiki/Okręg_Calvi	https://es.wikipedia.org/wiki/Distrito_de_Calvi		https://it.wikipedia.org/wiki/Arrondissement_di_Calvi	https://nl.wikipedia.org/wiki/Arrondissement_Calvi				https://cs.wikipedia.org/wiki/Arrondissement_Calvi	https://ro.wikipedia.org/wiki/Arondismentul_Calvi			https://sk.wikipedia.org/wiki/Calvi_(obvod)			
36 2	24	36	2	36044	0		CHATEAUROUX		Châteauroux	1	/wiki/Arrondissement_de_Châteauroux	Arrondissement de Châteauroux	Arrondissement de Châteauroux	46.8	1.68333333	France	Centre-Val de Loire	Indre	Châteauroux	36 2	126 428 hab. (2014)	50 hab./km2	2 518,23 km2	11	80	Шатору (округ)		Arrondissement of Châteauroux	Arrondissement Châteauroux	Okręg Châteauroux	Distrito de Châteauroux		Arrondissement di Châteauroux	Arrondissement Châteauroux				Arrondissement Châteauroux	Arondismentul Châteauroux			Châteauroux (obvod)				https://ru.wikipedia.org/wiki/Шатору_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Châteauroux	https://de.wikipedia.org/wiki/Arrondissement_Châteauroux	https://pl.wikipedia.org/wiki/Okręg_Châteauroux	https://es.wikipedia.org/wiki/Distrito_de_Châteauroux		https://it.wikipedia.org/wiki/Arrondissement_di_Châteauroux	https://nl.wikipedia.org/wiki/Arrondissement_Châteauroux				https://cs.wikipedia.org/wiki/Arrondissement_Châteauroux	https://ro.wikipedia.org/wiki/Arondismentul_Châteauroux			https://sk.wikipedia.org/wiki/Châteauroux_(obvod)			
10 3	44	10	3	10387	0		TROYES		Troyes	1	/wiki/Arrondissement_de_Troyes	Arrondissement de Troyes	Arrondissement de Troyes	48.3	4.06666667	France	Grand Est	Aube	Troyes	10 3	220 797 hab. (2011)	62 hab./km2	3 534 km2	22	247	Труа (округ)		Arrondissement of Troyes	Arrondissement Troyes	Okręg Troyes	Distrito de Troyes		Arrondissement di Troyes	Arrondissement Troyes				Arrondissement Troyes	Arondismentul Troyes			Troyes (obvod)				https://ru.wikipedia.org/wiki/Труа_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Troyes	https://de.wikipedia.org/wiki/Arrondissement_Troyes	https://pl.wikipedia.org/wiki/Okręg_Troyes	https://es.wikipedia.org/wiki/Distrito_de_Troyes		https://it.wikipedia.org/wiki/Arrondissement_di_Troyes	https://nl.wikipedia.org/wiki/Arrondissement_Troyes				https://cs.wikipedia.org/wiki/Arrondissement_Troyes	https://ro.wikipedia.org/wiki/Arondismentul_Troyes			https://sk.wikipedia.org/wiki/Troyes_(obvod)			
10 2	44	10	2	10268	0		NOGENT-SUR-SEINE		Nogent-sur-Seine	1	/wiki/Arrondissement_de_Nogent-sur-Seine	Arrondissement de Nogent-sur-Seine	Arrondissement de Nogent-sur-Seine	48.4833	3.5	France	Grand Est	Aube	Nogent-sur-Seine	10 2	54 008 hab. (2011)	42 hab./km2	1 277 km2	6	82	Ножан-сюр-Сен (округ)		Arrondissement of Nogent-sur-Seine	Arrondissement Nogent-sur-Seine	Okręg Nogent-sur-Seine	Distrito de Nogent-sur-Seine		Arrondissement di Nogent-sur-Seine	Arrondissement Nogent-sur-Seine				Arrondissement Nogent-sur-Seine	Arondismentul Nogent-sur-Seine			Nogent-sur-Seine (obvod)				https://ru.wikipedia.org/wiki/Ножан-сюр-Сен_(округ)		https://en.wikipedia.org/wiki/Arrondissement_of_Nogent-sur-Seine	https://de.wikipedia.org/wiki/Arrondissement_Nogent-sur-Seine	https://pl.wikipedia.org/wiki/Okręg_Nogent-sur-Seine	https://es.wikipedia.org/wiki/Distrito_de_Nogent-sur-Seine		https://it.wikipedia.org/wiki/Arrondissement_di_Nogent-sur-Seine	https://nl.wikipedia.org/wiki/Arrondissement_Nogent-sur-Seine				https://cs.wikipedia.org/wiki/Arrondissement_Nogent-sur-Seine	https://ro.wikipedia.org/wiki/Arondismentul_Nogent-sur-Seine			https://sk.wikipedia.org/wiki/Nogent-sur-Seine_(obvod)			
